Unnamed: 0.1,Unnamed: 0,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths.1,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand
410,423139,OWID_WRL,World,2021-02-18,108272971.0,0.0,388687.714,2552308.0,0.0,0.0,13552.333,0.0,48.651,319.468,0.0,1.457,205510043.0,118274384.0,37831962.0,7317186.0,5701211.0,2.58,1.48,0.47,3192818.0,0.04,2.705
411,423140,OWID_WRL,World,2021-02-19,108272971.0,0.0,388687.714,2552308.0,0.0,0.0,13552.333,0.0,48.651,319.468,0.0,1.457,211569289.0,124106178.0,40381966.0,6696763.0,5615695.0,2.65,1.56,0.51,3075243.0,0.039,2.705
412,423141,OWID_WRL,World,2021-02-20,108272971.0,0.0,388687.714,2552308.0,0.0,0.0,13552.333,0.0,48.651,319.468,0.0,1.457,215516154.0,126648424.0,41661011.0,4595796.0,5612402.0,2.7,1.59,0.52,3151969.0,0.04,2.705
413,423142,OWID_WRL,World,2021-02-21,110747235.0,2474264.0,353466.286,2620744.0,68436.0,68436.0,13862.032,309.699,44.243,328.034,8.566,1.224,217694265.0,127980877.0,42472603.0,3024178.0,5603004.0,2.73,1.6,0.53,3120232.0,0.039,2.705
414,423143,OWID_WRL,World,2021-02-22,110747235.0,0.0,353466.286,2620744.0,0.0,0.0,13862.032,0.0,44.243,328.034,0.0,1.224,221994279.0,130587620.0,44008575.0,5073587.0,5630592.0,2.78,1.64,0.55,3106041.0,0.039,2.705
415,423144,OWID_WRL,World,2021-02-23,110747235.0,0.0,353466.286,2620744.0,0.0,0.0,13862.032,0.0,44.243,328.034,0.0,1.224,227593807.0,136464519.0,48143209.0,6452607.0,5704387.0,2.85,1.71,0.6,3170646.0,0.04,2.705
416,423145,OWID_WRL,World,2021-02-24,110747235.0,0.0,353466.286,2620744.0,0.0,0.0,13862.032,0.0,44.243,328.034,0.0,1.224,234135696.0,140620009.0,50331196.0,7454519.0,5810360.0,2.94,1.76,0.63,3274472.0,0.041,2.705
417,423146,OWID_WRL,World,2021-02-25,110747235.0,0.0,353466.286,2620744.0,0.0,0.0,13862.032,0.0,44.243,328.034,0.0,1.224,241384327.0,145080563.0,52876159.0,8432435.0,5971085.0,3.03,1.82,0.66,3367991.0,0.042,2.705
418,423147,OWID_WRL,World,2021-02-26,110747235.0,0.0,353466.286,2620744.0,0.0,0.0,13862.032,0.0,44.243,328.034,0.0,1.224,249215162.0,150010823.0,55602839.0,8148934.0,6179051.0,3.12,1.88,0.7,3539512.0,0.044,2.705
419,423148,OWID_WRL,World,2021-02-27,110747235.0,0.0,353466.286,2620744.0,0.0,0.0,13862.032,0.0,44.243,328.034,0.0,1.224,254123499.0,153060094.0,57172366.0,5907771.0,6365680.0,3.19,1.92,0.72,3669510.0,0.046,2.705
420,423149,OWID_WRL,World,2021-02-28,113408711.0,2661476.0,380210.857,2684750.0,64006.0,64006.0,14195.165,333.132,47.59,336.045,8.012,1.145,268796442.0,155032013.0,57808684.0,3305811.0,6402401.0,3.37,1.94,0.72,3722830.0,0.047,2.705
421,423150,OWID_WRL,World,2021-03-01,113408711.0,0.0,380210.857,2684750.0,0.0,0.0,14195.165,0.0,47.59,336.045,0.0,1.145,274397527.0,158856600.0,59372893.0,6718812.0,6659151.0,3.44,1.99,0.74,3917799.0,0.049,2.705
422,423151,OWID_WRL,World,2021-03-02,113408711.0,0.0,380210.857,2684750.0,0.0,0.0,14195.165,0.0,47.59,336.045,0.0,1.145,285635336.0,166881247.0,62325096.0,8195466.0,6940658.0,3.58,2.09,0.78,4161257.0,0.052,2.705
423,423152,OWID_WRL,World,2021-03-03,113408711.0,0.0,380210.857,2684750.0,0.0,0.0,14195.165,0.0,47.59,336.045,0.0,1.145,293807011.0,172386577.0,64838199.0,9540169.0,7229461.0,3.68,2.16,0.81,4363809.0,0.055,2.705
424,423153,OWID_WRL,World,2021-03-04,113408711.0,0.0,380210.857,2684750.0,0.0,0.0,14195.165,0.0,47.59,336.045,0.0,1.145,303294275.0,178777070.0,67653448.0,10595220.0,7525101.0,3.8,2.24,0.85,4609497.0,0.058,2.705
425,423154,OWID_WRL,World,2021-03-05,113408711.0,0.0,380210.857,2684750.0,0.0,0.0,14195.165,0.0,47.59,336.045,0.0,1.145,312834989.0,185491326.0,70451391.0,10157262.0,7798304.0,3.92,2.33,0.88,4844293.0,0.061,2.705
426,423155,OWID_WRL,World,2021-03-06,113408711.0,0.0,380210.857,2684750.0,0.0,0.0,14195.165,0.0,47.59,336.045,0.0,1.145,319602711.0,190175196.0,72419599.0,7927547.0,8077049.0,4.01,2.38,0.91,5099632.0,0.064,2.705
427,423156,OWID_WRL,World,2021-03-07,116146282.0,2737571.0,391081.571,2745233.0,60483.0,60483.0,14537.821,342.657,48.951,343.616,7.571,1.082,323366250.0,192944522.0,73173101.0,4045226.0,8174353.0,4.05,2.42,0.92,5161439.0,0.065,2.705
428,423157,OWID_WRL,World,2021-03-08,116146282.0,0.0,391081.571,2745233.0,0.0,0.0,14537.821,0.0,48.951,343.616,0.0,1.082,331137085.0,198705714.0,75184346.0,8947487.0,8494764.0,4.15,2.49,0.94,5434782.0,0.068,2.705
429,423158,OWID_WRL,World,2021-03-09,116146282.0,0.0,391081.571,2745233.0,0.0,0.0,14537.821,0.0,48.951,343.616,0.0,1.082,339546792.0,204671623.0,77577907.0,9744371.0,8714519.0,4.26,2.57,0.97,5606659.0,0.07,2.705
430,423159,OWID_WRL,World,2021-03-10,116146282.0,0.0,391081.571,2745233.0,0.0,0.0,14537.821,0.0,48.951,343.616,0.0,1.082,349610259.0,211614962.0,80703928.0,10913878.0,8914740.0,4.38,2.65,1.01,5749070.0,0.072,2.705
431,423160,OWID_WRL,World,2021-03-11,116146282.0,0.0,391081.571,2745233.0,0.0,0.0,14537.821,0.0,48.951,343.616,0.0,1.082,358826514.0,217493914.0,83677640.0,10302495.0,8872088.0,4.5,2.73,1.05,5697787.0,0.071,2.705
432,423161,OWID_WRL,World,2021-03-12,116146282.0,0.0,391081.571,2745233.0,0.0,0.0,14537.821,0.0,48.951,343.616,0.0,1.082,369691568.0,224994003.0,87295825.0,11628694.0,9080085.0,4.64,2.82,1.09,5796988.0,0.073,2.705
433,423162,OWID_WRL,World,2021-03-13,116146282.0,0.0,391081.571,2745233.0,0.0,0.0,14537.821,0.0,48.951,343.616,0.0,1.082,377088747.0,230773536.0,89623186.0,8812371.0,9204815.0,4.73,2.89,1.12,5805806.0,0.073,2.705
434,423163,OWID_WRL,World,2021-03-14,119109525.0,2963243.0,423320.429,2805920.0,60687.0,60687.0,14908.726,370.904,52.986,351.212,7.596,1.085,393367951.0,233633962.0,90489956.0,4542888.0,9273666.0,4.93,2.93,1.13,5843985.0,0.073,2.705
435,423164,OWID_WRL,World,2021-03-15,119109525.0,0.0,423320.429,2805920.0,0.0,0.0,14908.726,0.0,52.986,351.212,0.0,1.085,403395206.0,240701353.0,93405395.0,11633430.0,9657905.0,5.06,3.02,1.17,5994919.0,0.075,2.705
436,423165,OWID_WRL,World,2021-03-16,119109525.0,0.0,423320.429,2805920.0,0.0,0.0,14908.726,0.0,52.986,351.212,0.0,1.085,413318465.0,247255938.0,96463289.0,11870459.0,9960540.0,5.18,3.1,1.21,6075597.0,0.076,2.705
437,423166,OWID_WRL,World,2021-03-17,119109525.0,0.0,423320.429,2805920.0,0.0,0.0,14908.726,0.0,52.986,351.212,0.0,1.085,424194183.0,254246726.0,100273692.0,12506504.0,10187653.0,5.32,3.19,1.26,6107502.0,0.077,2.705
438,423167,OWID_WRL,World,2021-03-18,119109525.0,0.0,423320.429,2805920.0,0.0,0.0,14908.726,0.0,52.986,351.212,0.0,1.085,434729716.0,261520916.0,103369614.0,12566729.0,10516947.0,5.45,3.28,1.3,6266463.0,0.079,2.705
439,423168,OWID_WRL,World,2021-03-19,119109525.0,0.0,423320.429,2805920.0,0.0,0.0,14908.726,0.0,52.986,351.212,0.0,1.085,448258863.0,270908057.0,107032174.0,13551303.0,10791152.0,5.62,3.4,1.34,6416231.0,0.08,2.705
440,423169,OWID_WRL,World,2021-03-20,119109525.0,0.0,423320.429,2805920.0,0.0,0.0,14908.726,0.0,52.986,351.212,0.0,1.085,466663489.0,277524681.0,109057429.0,10576251.0,11041262.0,5.85,3.48,1.37,6603950.0,0.083,2.705
441,423170,OWID_WRL,World,2021-03-21,122437846.0,3328321.0,475474.429,2869103.0,63183.0,63183.0,15325.325,416.6,59.514,359.12,7.909,1.13,471098827.0,280681158.0,109967807.0,7430051.0,11451935.0,5.91,3.52,1.38,6737584.0,0.084,2.705
442,423171,OWID_WRL,World,2021-03-22,122437846.0,0.0,475474.429,2869103.0,0.0,0.0,15325.325,0.0,59.514,359.12,0.0,1.13,486905756.0,288330724.0,112402814.0,13212252.0,11677188.0,6.11,3.62,1.41,6848511.0,0.086,2.705
443,423172,OWID_WRL,World,2021-03-23,122437846.0,0.0,475474.429,2869103.0,0.0,0.0,15325.325,0.0,59.514,359.12,0.0,1.13,499687657.0,295598166.0,115178602.0,13427418.0,11898408.0,6.27,3.71,1.44,6966743.0,0.087,2.705
444,423173,OWID_WRL,World,2021-03-24,122437846.0,0.0,475474.429,2869103.0,0.0,0.0,15325.325,0.0,59.514,359.12,0.0,1.13,515168740.0,304365046.0,118803938.0,15568709.0,12334642.0,6.46,3.82,1.49,7149954.0,0.09,2.705
445,423174,OWID_WRL,World,2021-03-25,122437846.0,0.0,475474.429,2869103.0,0.0,0.0,15325.325,0.0,59.514,359.12,0.0,1.13,532713211.0,312476030.0,122537604.0,18533525.0,13186697.0,6.68,3.92,1.54,7344104.0,0.092,2.705
446,423175,OWID_WRL,World,2021-03-26,122437846.0,0.0,475474.429,2869103.0,0.0,0.0,15325.325,0.0,59.514,359.12,0.0,1.13,552821798.0,322234067.0,126664964.0,19849390.0,14087530.0,6.93,4.04,1.59,7530622.0,0.094,2.705
447,423176,OWID_WRL,World,2021-03-27,122437846.0,0.0,475474.429,2869103.0,0.0,0.0,15325.325,0.0,59.514,359.12,0.0,1.13,566777653.0,328557779.0,128927111.0,14685574.0,14747848.0,7.11,4.12,1.62,7624934.0,0.096,2.705
448,423177,OWID_WRL,World,2021-03-28,126270356.0,3832510.0,547501.429,2938189.0,69086.0,69086.0,15805.034,479.708,68.53,367.768,8.647,1.235,575539458.0,331618579.0,130015800.0,9434251.0,15025390.0,7.22,4.16,1.63,7630750.0,0.096,2.705
449,423178,OWID_WRL,World,2021-03-29,126270356.0,0.0,547501.429,2938189.0,0.0,0.0,15805.034,0.0,68.53,367.768,0.0,1.235,591713906.0,339067967.0,134288332.0,13658114.0,15075852.0,7.42,4.25,1.68,7392963.0,0.093,2.705
450,423179,OWID_WRL,World,2021-03-30,126270356.0,0.0,547501.429,2938189.0,0.0,0.0,15805.034,0.0,68.53,367.768,0.0,1.235,607693660.0,347040249.0,138029701.0,15984493.0,15426837.0,7.62,4.35,1.73,7472579.0,0.094,2.705
451,423180,OWID_WRL,World,2021-03-31,126270356.0,0.0,547501.429,2938189.0,0.0,0.0,15805.034,0.0,68.53,367.768,0.0,1.235,627663744.0,357805069.0,142394325.0,19099968.0,15924227.0,7.87,4.49,1.79,7606087.0,0.095,2.705
452,423181,OWID_WRL,World,2021-04-01,126270356.0,0.0,547501.429,2938189.0,0.0,0.0,15805.034,0.0,68.53,367.768,0.0,1.235,649707856.0,368056771.0,147315204.0,22715822.0,16515610.0,8.15,4.62,1.85,7907692.0,0.099,2.705
453,423182,OWID_WRL,World,2021-04-02,126270356.0,0.0,547501.429,2938189.0,0.0,0.0,15805.034,0.0,68.53,367.768,0.0,1.235,670354807.0,377785449.0,150978172.0,19902948.0,16509610.0,8.41,4.74,1.89,7844282.0,0.098,2.705
454,423183,OWID_WRL,World,2021-04-03,126270356.0,0.0,547501.429,2938189.0,0.0,0.0,15805.034,0.0,68.53,367.768,0.0,1.235,682475954.0,384533478.0,153459879.0,12661654.0,16218395.0,8.56,4.82,1.92,7876050.0,0.099,2.705
455,423184,OWID_WRL,World,2021-04-04,130384231.0,4113875.0,587696.429,3013624.0,75435.0,75435.0,16319.96,514.926,73.561,377.21,9.442,1.349,692441183.0,389901372.0,154628380.0,10126283.0,16313976.0,8.68,4.89,1.94,8160389.0,0.102,2.705
456,423185,OWID_WRL,World,2021-04-05,130384231.0,0.0,587696.429,3013624.0,0.0,0.0,16319.96,0.0,73.561,377.21,0.0,1.349,707196518.0,398427060.0,158032111.0,14930923.0,16493037.0,8.87,5.0,1.98,8509313.0,0.107,2.705
457,423186,OWID_WRL,World,2021-04-06,130384231.0,0.0,587696.429,3013624.0,0.0,0.0,16319.96,0.0,73.561,377.21,0.0,1.349,724646307.0,408944745.0,162420582.0,17970615.0,16774226.0,9.09,5.13,2.04,8855050.0,0.111,2.705
458,423187,OWID_WRL,World,2021-04-07,130384231.0,0.0,587696.429,3013624.0,0.0,0.0,16319.96,0.0,73.561,377.21,0.0,1.349,744450071.0,420031165.0,167689234.0,19816792.0,16875258.0,9.33,5.27,2.1,9078476.0,0.114,2.705
459,423188,OWID_WRL,World,2021-04-08,130384231.0,0.0,587696.429,3013624.0,0.0,0.0,16319.96,0.0,73.561,377.21,0.0,1.349,768350692.0,432696277.0,173186823.0,24051940.0,17066021.0,9.63,5.43,2.17,9315349.0,0.117,2.705
460,423189,OWID_WRL,World,2021-04-09,130384231.0,0.0,587696.429,3013624.0,0.0,0.0,16319.96,0.0,73.561,377.21,0.0,1.349,791575475.0,444453043.0,179066116.0,22806338.0,17508320.0,9.93,5.57,2.25,9667447.0,0.121,2.705
461,423190,OWID_WRL,World,2021-04-10,130384231.0,0.0,587696.429,3013624.0,0.0,0.0,16319.96,0.0,73.561,377.21,0.0,1.349,806914548.0,452868789.0,182950921.0,15851466.0,17959522.0,10.12,5.68,2.29,9919767.0,0.124,2.705
462,423191,OWID_WRL,World,2021-04-11,134943305.0,4559074.0,651296.286,3094003.0,80379.0,80379.0,16890.611,570.651,81.522,387.271,10.061,1.437,818172719.0,459050255.0,185201725.0,11292094.0,18121416.0,10.26,5.76,2.32,10027939.0,0.126,2.705
463,423192,OWID_WRL,World,2021-04-12,134943305.0,0.0,651296.286,3094003.0,0.0,0.0,16890.611,0.0,81.522,387.271,0.0,1.437,836726376.0,468751467.0,189589314.0,18545355.0,18633471.0,10.49,5.88,2.38,10174116.0,0.128,2.705
464,423193,OWID_WRL,World,2021-04-13,134943305.0,0.0,651296.286,3094003.0,0.0,0.0,16890.611,0.0,81.522,387.271,0.0,1.437,854103478.0,477921358.0,194010185.0,18144205.0,18653664.0,10.71,5.99,2.43,9987834.0,0.125,2.705
465,423194,OWID_WRL,World,2021-04-14,134943305.0,0.0,651296.286,3094003.0,0.0,0.0,16890.611,0.0,81.522,387.271,0.0,1.437,873354350.0,488180466.0,199344985.0,19114738.0,18548687.0,10.95,6.12,2.5,9888042.0,0.124,2.705
466,423195,OWID_WRL,World,2021-04-15,134943305.0,0.0,651296.286,3094003.0,0.0,0.0,16890.611,0.0,81.522,387.271,0.0,1.437,892206061.0,497054698.0,204736925.0,19295159.0,17866539.0,11.19,6.23,2.57,9436726.0,0.118,2.705
467,423196,OWID_WRL,World,2021-04-16,134943305.0,0.0,651296.286,3094003.0,0.0,0.0,16890.611,0.0,81.522,387.271,0.0,1.437,911684793.0,506943847.0,210249739.0,18791233.0,17292607.0,11.43,6.36,2.64,9113694.0,0.114,2.705
468,423197,OWID_WRL,World,2021-04-17,134943305.0,0.0,651296.286,3094003.0,0.0,0.0,16890.611,0.0,81.522,387.271,0.0,1.437,924340847.0,513371714.0,213799095.0,13590243.0,16969148.0,11.59,6.44,2.68,8847845.0,0.111,2.705
469,423198,OWID_WRL,World,2021-04-18,140176140.0,5232835.0,747547.857,3179913.0,85910.0,85910.0,17545.596,654.985,93.569,398.024,10.753,1.536,934546418.0,518432290.0,216420794.0,8997552.0,16645422.0,11.72,6.5,2.71,8550475.0,0.107,2.705
470,423199,OWID_WRL,World,2021-04-19,140176140.0,0.0,747547.857,3179913.0,0.0,0.0,17545.596,0.0,93.569,398.024,0.0,1.536,950242693.0,526141526.0,221188243.0,15454974.0,16203045.0,11.92,6.6,2.77,8212351.0,0.103,2.705
471,423200,OWID_WRL,World,2021-04-20,140176140.0,0.0,747547.857,3179913.0,0.0,0.0,17545.596,0.0,93.569,398.024,0.0,1.536,964860020.0,533664566.0,227452584.0,16433611.0,15957515.0,12.1,6.69,2.85,7887944.0,0.099,2.705
472,423201,OWID_WRL,World,2021-04-21,140176140.0,0.0,747547.857,3179913.0,0.0,0.0,17545.596,0.0,93.569,398.024,0.0,1.536,984083819.0,542029230.0,232716746.0,18653203.0,15890928.0,12.34,6.8,2.92,7539681.0,0.095,2.705
473,423202,OWID_WRL,World,2021-04-22,140176140.0,0.0,747547.857,3179913.0,0.0,0.0,17545.596,0.0,93.569,398.024,0.0,1.536,1006400997.0,550659079.0,239195277.0,22702662.0,16378081.0,12.62,6.9,3.0,7470062.0,0.094,2.705
474,423203,OWID_WRL,World,2021-04-23,140176140.0,0.0,747547.857,3179913.0,0.0,0.0,17545.596,0.0,93.569,398.024,0.0,1.536,1026087785.0,559344373.0,244970711.0,20070496.0,16559749.0,12.87,7.01,3.07,7402006.0,0.093,2.705
475,423204,OWID_WRL,World,2021-04-24,140176140.0,0.0,747547.857,3179913.0,0.0,0.0,17545.596,0.0,93.569,398.024,0.0,1.536,1037842636.0,563560799.0,248312152.0,14999466.0,16759983.0,13.01,7.07,3.11,7304526.0,0.092,2.705
476,423205,OWID_WRL,World,2021-04-25,145872129.0,5695989.0,813712.714,3271344.0,91431.0,91431.0,18258.553,712.957,101.851,409.468,11.444,1.635,1054795206.0,571324078.0,252567819.0,11925557.0,17177935.0,13.23,7.16,3.17,7347979.0,0.092,2.705
477,423206,OWID_WRL,World,2021-04-26,145872129.0,0.0,813712.714,3271344.0,0.0,0.0,18258.553,0.0,101.851,409.468,0.0,1.635,1071966630.0,578274412.0,257945850.0,18203093.0,17570228.0,13.44,7.25,3.23,7386875.0,0.093,2.705
478,423207,OWID_WRL,World,2021-04-27,145872129.0,0.0,813712.714,3271344.0,0.0,0.0,18258.553,0.0,101.851,409.468,0.0,1.635,1092820311.0,586018469.0,264268328.0,21444729.0,18285811.0,13.7,7.35,3.31,7506968.0,0.094,2.705
479,423208,OWID_WRL,World,2021-04-28,145872129.0,0.0,813712.714,3271344.0,0.0,0.0,18258.553,0.0,101.851,409.468,0.0,1.635,1118686473.0,596402124.0,271507187.0,24567884.0,19130558.0,14.03,7.48,3.4,7689078.0,0.096,2.705
480,423209,OWID_WRL,World,2021-04-29,145872129.0,0.0,813712.714,3271344.0,0.0,0.0,18258.553,0.0,101.851,409.468,0.0,1.635,1143294217.0,605255274.0,279058939.0,25462810.0,19524861.0,14.34,7.59,3.5,7620720.0,0.096,2.705
481,423210,OWID_WRL,World,2021-04-30,145872129.0,0.0,813712.714,3271344.0,0.0,0.0,18258.553,0.0,101.851,409.468,0.0,1.635,1170242464.0,613943130.0,285592913.0,26765642.0,20481310.0,14.67,7.7,3.58,7551200.0,0.095,2.705
482,423211,OWID_WRL,World,2021-05-01,145872129.0,0.0,813712.714,3271344.0,0.0,0.0,18258.553,0.0,101.851,409.468,0.0,1.635,1183567198.0,618252209.0,289136972.0,14510653.0,20411479.0,14.84,7.75,3.63,7346040.0,0.092,2.705
483,423212,OWID_WRL,World,2021-05-02,151566170.0,5694041.0,813434.429,3367347.0,96003.0,96003.0,18971.266,712.713,101.816,421.485,12.017,1.717,1194583402.0,621700555.0,291732825.0,10869301.0,20260586.0,14.98,7.8,3.66,7170280.0,0.09,2.705
484,423213,OWID_WRL,World,2021-05-03,151566170.0,0.0,813434.429,3367347.0,0.0,0.0,18971.266,0.0,101.816,421.485,0.0,1.717,1209251971.0,627017496.0,296223445.0,15829621.0,19921521.0,15.16,7.86,3.71,6919864.0,0.087,2.705
485,423214,OWID_WRL,World,2021-05-04,151566170.0,0.0,813434.429,3367347.0,0.0,0.0,18971.266,0.0,101.816,421.485,0.0,1.717,1228754860.0,634229243.0,302899880.0,18561891.0,19509684.0,15.41,7.95,3.8,6823198.0,0.086,2.705
486,423215,OWID_WRL,World,2021-05-05,151566170.0,0.0,813434.429,3367347.0,0.0,0.0,18971.266,0.0,101.816,421.485,0.0,1.717,1249301945.0,642364207.0,310351536.0,21048571.0,19007489.0,15.67,8.05,3.89,6728321.0,0.084,2.705
487,423216,OWID_WRL,World,2021-05-06,151566170.0,0.0,813434.429,3367347.0,0.0,0.0,18971.266,0.0,101.816,421.485,0.0,1.717,1273201718.0,650820496.0,317457145.0,25131427.0,18959969.0,15.96,8.16,3.98,6832090.0,0.086,2.705
488,423217,OWID_WRL,World,2021-05-07,151566170.0,0.0,813434.429,3367347.0,0.0,0.0,18971.266,0.0,101.816,421.485,0.0,1.717,1301888266.0,660779232.0,325637247.0,26258911.0,18887497.0,16.32,8.29,4.08,6889339.0,0.086,2.705
489,423218,OWID_WRL,World,2021-05-08,151566170.0,0.0,813434.429,3367347.0,0.0,0.0,18971.266,0.0,101.816,421.485,0.0,1.717,1320836441.0,665694762.0,330181187.0,20408435.0,19730694.0,16.56,8.35,4.14,7021878.0,0.088,2.705
490,423219,OWID_WRL,World,2021-05-09,157030745.0,5464575.0,780653.571,3459580.0,92233.0,92233.0,19655.256,683.991,97.713,433.029,11.545,1.649,1334545072.0,669933704.0,332778941.0,13111529.0,20050812.0,16.73,8.4,4.17,7092281.0,0.089,2.705
491,423220,OWID_WRL,World,2021-05-10,157030745.0,0.0,780653.571,3459580.0,0.0,0.0,19655.256,0.0,97.713,433.029,0.0,1.649,1356921147.0,677639933.0,338297268.0,21474321.0,20860585.0,17.01,8.5,4.24,7263513.0,0.091,2.705
492,423221,OWID_WRL,World,2021-05-11,157030745.0,0.0,780653.571,3459580.0,0.0,0.0,19655.256,0.0,97.713,433.029,0.0,1.649,1381732340.0,686785672.0,345698554.0,24491571.0,21706864.0,17.33,8.61,4.33,7347762.0,0.092,2.705
493,423222,OWID_WRL,World,2021-05-12,157030745.0,0.0,780653.571,3459580.0,0.0,0.0,19655.256,0.0,97.713,433.029,0.0,1.649,1408523777.0,695542589.0,352273296.0,27374384.0,22609851.0,17.66,8.72,4.42,7402324.0,0.093,2.705
494,423223,OWID_WRL,World,2021-05-13,157030745.0,0.0,780653.571,3459580.0,0.0,0.0,19655.256,0.0,97.713,433.029,0.0,1.649,1435031174.0,703172923.0,358435316.0,26394316.0,22792973.0,17.99,8.82,4.49,7299546.0,0.092,2.705
495,423224,OWID_WRL,World,2021-05-14,157030745.0,0.0,780653.571,3459580.0,0.0,0.0,19655.256,0.0,97.713,433.029,0.0,1.649,1462838869.0,711527908.0,364409713.0,27057634.0,22905809.0,18.34,8.92,4.57,7166253.0,0.09,2.705
496,423225,OWID_WRL,World,2021-05-15,157030745.0,0.0,780653.571,3459580.0,0.0,0.0,19655.256,0.0,97.713,433.029,0.0,1.649,1485313083.0,717713339.0,368250789.0,23842032.0,23395152.0,18.62,9.0,4.62,7334907.0,0.092,2.705
497,423226,OWID_WRL,World,2021-05-16,161842784.0,4812039.0,687434.143,3547180.0,87600.0,87600.0,20257.57,602.314,86.045,443.994,10.965,1.566,1507522419.0,723094296.0,371211042.0,21066633.0,24530406.0,18.9,9.07,4.65,7452433.0,0.093,2.705
498,423227,OWID_WRL,World,2021-05-17,161842784.0,0.0,687434.143,3547180.0,0.0,0.0,20257.57,0.0,86.045,443.994,0.0,1.566,1534457211.0,730571012.0,375592511.0,27167229.0,25343120.0,19.24,9.16,4.71,7503197.0,0.094,2.705
499,423228,OWID_WRL,World,2021-05-18,161842784.0,0.0,687434.143,3547180.0,0.0,0.0,20257.57,0.0,86.045,443.994,0.0,1.566,1562962700.0,739634880.0,381212286.0,28890140.0,25970912.0,19.6,9.27,4.78,7666851.0,0.096,2.705
500,423229,OWID_WRL,World,2021-05-19,161842784.0,0.0,687434.143,3547180.0,0.0,0.0,20257.57,0.0,86.045,443.994,0.0,1.566,1590908958.0,748203807.0,386719218.0,29174988.0,26227568.0,19.95,9.38,4.85,7716795.0,0.097,2.705
501,423230,OWID_WRL,World,2021-05-20,161842784.0,0.0,687434.143,3547180.0,0.0,0.0,20257.57,0.0,86.045,443.994,0.0,1.566,1627260752.0,760154091.0,393562940.0,33508575.0,27243894.0,20.4,9.53,4.93,8026058.0,0.101,2.705
502,423231,OWID_WRL,World,2021-05-21,161842784.0,0.0,687434.143,3547180.0,0.0,0.0,20257.57,0.0,86.045,443.994,0.0,1.566,1660131973.0,769734202.0,400466741.0,32706031.0,28085449.0,20.82,9.65,5.02,8322747.0,0.104,2.705
503,423232,OWID_WRL,World,2021-05-22,161842784.0,0.0,687434.143,3547180.0,0.0,0.0,20257.57,0.0,86.045,443.994,0.0,1.566,1686798650.0,778121075.0,404907432.0,26026981.0,28386104.0,21.15,9.76,5.08,8358481.0,0.105,2.705
504,423233,OWID_WRL,World,2021-05-23,166058590.0,4216681.0,602383.0,3633369.0,86189.0,86189.0,20785.256,527.794,75.399,454.782,10.788,1.541,1709173332.0,783782804.0,407922313.0,21672191.0,28469330.0,21.43,9.83,5.11,8474036.0,0.106,2.705
505,423234,OWID_WRL,World,2021-05-24,166058590.0,0.0,602383.0,3633369.0,0.0,0.0,20785.256,0.0,75.399,454.782,0.0,1.541,1738648462.0,793005707.0,411876600.0,29013054.0,28729724.0,21.8,9.94,5.16,8598117.0,0.108,2.705
506,423235,OWID_WRL,World,2021-05-25,166058590.0,0.0,602383.0,3633369.0,0.0,0.0,20785.256,0.0,75.399,454.782,0.0,1.541,1771530084.0,801237306.0,416704484.0,33675830.0,29408457.0,22.21,10.05,5.23,8514073.0,0.107,2.705
507,423236,OWID_WRL,World,2021-05-26,166058590.0,0.0,602383.0,3633369.0,0.0,0.0,20785.256,0.0,75.399,454.782,0.0,1.541,1807600222.0,811578475.0,422107456.0,37152795.0,30543123.0,22.67,10.18,5.29,8756813.0,0.11,2.705
508,423237,OWID_WRL,World,2021-05-27,166058590.0,0.0,602383.0,3633369.0,0.0,0.0,20785.256,0.0,75.399,454.782,0.0,1.541,1840709692.0,821433811.0,427508852.0,34921447.0,30738752.0,23.08,10.3,5.36,8916225.0,0.112,2.705
509,423238,OWID_WRL,World,2021-05-28,166058590.0,0.0,602383.0,3633369.0,0.0,0.0,20785.256,0.0,75.399,454.782,0.0,1.541,1876701567.0,832622044.0,433926079.0,34992488.0,31065281.0,23.53,10.44,5.44,9031475.0,0.113,2.705
510,423239,OWID_WRL,World,2021-05-29,166058590.0,0.0,602383.0,3633369.0,0.0,0.0,20785.256,0.0,75.399,454.782,0.0,1.541,1907745791.0,842199127.0,437348791.0,31969418.0,31914128.0,23.92,10.56,5.48,9378182.0,0.118,2.705
511,423240,OWID_WRL,World,2021-05-30,169606094.0,3547504.0,506786.286,3711973.0,78604.0,78604.0,21229.293,444.035,63.434,464.621,9.839,1.406,1935081131.0,848345293.0,440517697.0,26866431.0,32656084.0,24.26,10.64,5.52,9431230.0,0.118,2.705
512,423241,OWID_WRL,World,2021-05-31,169606094.0,0.0,506786.286,3711973.0,0.0,0.0,21229.293,0.0,63.434,464.621,0.0,1.406,1972195940.0,856800883.0,445220857.0,34616356.0,33456477.0,24.73,10.74,5.58,9419222.0,0.118,2.705
